N_unmapped	625482	625482	625482
N_multimapping	655798	655798	655798
N_noFeature	1283867	17239180	1330111
N_ambiguous	751399	11734	334947
FBgn0031208	2	1	1
FBgn0002121	6501	3	6498
FBgn0031209	4	25	1
FBgn0263584	0	1	21
FBgn0051973	85	8	77
FBgn0267987	3	0	3
FBgn0266878	1	1	0
FBgn0266879	0	0	0
FBgn0067779	1948	1	2186
FBgn0266322	45	525	19
FBgn0031213	1530	8	1782
FBgn0031214	12	0	12
FBgn0002931	24	5	19
FBgn0031216	1996	1	1995
FBgn0031217	926	22	1103
FBgn0026787	759	193	764
FBgn0005278	12840	3	12837
FBgn0031228	1233	13	1228
FBgn0031219	3	3	0
FBgn0031220	130	10	120
FBgn0025683	892	19	1873
FBgn0266304	0	985	11
FBgn0001142	2605	0	2605
FBgn0265074	1	0	1
FBgn0265075	2	1	1
FBgn0051975	0	0	0
FBgn0051976	0	0	0
FBgn0051974	98	1	97
FBgn0031224	234	1	235
FBgn0259818	121	7	116
FBgn0031227	480	5	483
FBgn0031229	1448	0	1448
FBgn0053635	158	3	155
FBgn0016977	4128	24	4104
FBgn0031231	561	0	605
FBgn0031232	37	55	28
FBgn0031233	1440	0	1443
FBgn0266557	6651	3	6811
FBgn0265151	0	0	0
FBgn0265153	3	2	1
FBgn0265152	0	83	0
FBgn0263465	0	0	0
FBgn0031235	2	80	0
FBgn0262252	0	0	0
FBgn0265149	9	5	4
FBgn0283652	375	1	374
FBgn0031238	543	3	541
FBgn0031239	34	1	40
FBgn0265150	0	7	0
FBgn0031240	8	4	4
FBgn0086912	2288	4	2284
FBgn0086856	745	66	806
FBgn0086855	2100	201	2158
FBgn0003444	948	154	1337
FBgn0031244	189	262	338
FBgn0031245	225	1	351
FBgn0267995	0	126	1
FBgn0267996	0	1	4
FBgn0025686	4	7	2
FBgn0031247	301	4	538
FBgn0017457	1712	243	1710
FBgn0024352	22226	2	22225
FBgn0020622	2598	14	2584
FBgn0004611	1923	8	2040
FBgn0263872	1	1	0
FBgn0031248	2	1	1
FBgn0031249	1	0	1
FBgn0053127	0	0	0
FBgn0264086	2	120	0
FBgn0051921	1	0	1
FBgn0031250	112	1	874
FBgn0266907	0	547	0
FBgn0266906	2	208	3
FBgn0000061	0	0	0
FBgn0263871	0	0	0
FBgn0031251	143	0	143
FBgn0003278	1902	0	1902
FBgn0264855	3770	1	3769
FBgn0263933	2986	95	2997
FBgn0031252	749	11	844
FBgn0002593	38988	4	38995
FBgn0031253	264	14	257
FBgn0031254	11	0	11
FBgn0031255	9	0	9
FBgn0004583	273	120	292
FBgn0263870	0	0	0
FBgn0015924	4221	20	4340
FBgn0031256	878	0	878
FBgn0262510	0	0	0
FBgn0031257	7	0	7
FBgn0031258	115	0	115
FBgn0027592	1167	1	1166
FBgn0003963	679	21	660
FBgn0043364	1587	2	1585
FBgn0267991	5	0	5
FBgn0267992	0	0	0
FBgn0010602	2798	0	2799
FBgn0031260	1272	0	1272
FBgn0005660	108	73	121
FBgn0031261	0	14	72
FBgn0260933	87	1283	98
FBgn0031263	599	11	1882
FBgn0031264	86	25	61
FBgn0031265	651	31	702
FBgn0021874	539	61	560
FBgn0031266	2311	7	2304
FBgn0031267	862	2	861
FBgn0031268	843	4	885
FBgn0013323	15	48	12
FBgn0023489	11	0	11
FBgn0010323	17	1	16
FBgn0267827	38	0	38
FBgn0031270	79	0	79
FBgn0263657	0	0	0
FBgn0263658	0	0	0
FBgn0040106	1	1	0
FBgn0266032	1	0	1
FBgn0266033	0	0	0
FBgn0040107	3	1	2
FBgn0031273	108	54	54
FBgn0266909	1	0	1
FBgn0284247	41	4	38
FBgn0266323	0	0	1
FBgn0267993	0	3	0
FBgn0011244	2	2	0
FBgn0026438	2	2	0
FBgn0031275	245	0	245
FBgn0265825	0	0	0
FBgn0031276	0	0	0
FBgn0040725	0	0	0
FBgn0031277	0	0	0
FBgn0041250	7	0	7
FBgn0031279	4	0	5
FBgn0000442	0	1	0
FBgn0266797	1	0	1
FBgn0051658	157	1	156
FBgn0086130	468	33	484
FBgn0031281	385	28	406
FBgn0031282	91	5	125
FBgn0031283	0	34	0
FBgn0031284	239	6	238
FBgn0015621	417	0	417
FBgn0031285	3683	4	3795
FBgn0031286	254	113	257
FBgn0010583	1614	0	1614
FBgn0020304	3971	0	4268
FBgn0264869	1	297	1
FBgn0031287	366	1	365
FBgn0020545	478	1	477
FBgn0031288	11	0	11
FBgn0266884	0	0	0
FBgn0262177	0	0	0
FBgn0031289	1	1	0
FBgn0029095	489	0	489
FBgn0086031	1	0	1
FBgn0020305	733	0	733
FBgn0053526	3178	5	3173
FBgn0031292	3	4	1
FBgn0002936	0	0	2
FBgn0266887	0	0	0
FBgn0002563	7	0	7
FBgn0003916	1	0	1
FBgn0266799	0	0	0
FBgn0264870	0	0	0
FBgn0046113	120	0	120
FBgn0028481	3	0	3
FBgn0266036	0	0	0
FBgn0031294	25	3	22
FBgn0031295	0	0	0
FBgn0031296	81	0	81
FBgn0003310	2180	0	2180
FBgn0015905	751	0	751
FBgn0031298	647	12	831
FBgn0031299	6	184	18
FBgn0261938	1262	0	1262
FBgn0031301	3	1	2
FBgn0031302	1	1	0
FBgn0016926	3005	1	3004
FBgn0031304	664	15	744
FBgn0031305	360	80	375
FBgn0031306	11	1	10
FBgn0267281	0	0	0
FBgn0031307	17	1	16
FBgn0283525	310	18	312
FBgn0031309	383	6	397
FBgn0031310	682	193	688
FBgn0261458	2814	13	3000
FBgn0264267	1	268	48
FBgn0031312	221	47	489
FBgn0031313	253	7	247
FBgn0031314	450	0	450
FBgn0031315	260	70	273
FBgn0024314	1282	60	1316
FBgn0051922	60	56	96
FBgn0031317	1159	56	1183
FBgn0031318	1538	0	1538
FBgn0031319	958	77	1083
FBgn0031320	411	128	485
FBgn0031321	338	0	338
FBgn0031322	279	2	277
FBgn0031323	0	0	0
FBgn0263080	0	0	0
FBgn0263081	0	0	0
FBgn0040723	0	0	0
FBgn0031324	0	0	0
FBgn0266885	0	0	0
FBgn0262944	0	0	0
FBgn0259229	0	0	0
FBgn0031327	121	0	121
FBgn0041097	1	0	1
FBgn0011294	0	0	0
FBgn0031331	0	0	0
FBgn0053923	0	0	0
FBgn0053922	0	0	0
FBgn0026141	0	0	0
FBgn0266357	0	0	0
FBgn0266358	0	0	0
FBgn0031332	0	0	0
FBgn0031333	0	0	0
FBgn0051924	0	0	0
FBgn0031335	0	0	0
FBgn0051659	0	0	0
FBgn0053126	183	0	183
FBgn0031337	36	0	36
FBgn0266203	0	0	0
FBgn0002543	23	0	42
FBgn0266202	0	19	0
FBgn0263320	0	0	0
FBgn0003926	0	0	0
FBgn0263321	8	0	8
FBgn0051928	296	0	296
FBgn0053128	0	0	0
FBgn0051926	149	1	148
FBgn0051661	145	12	187
FBgn0031343	141	43	152
FBgn0031344	143	0	321
FBgn0264873	0	178	0
FBgn0031345	0	0	0
FBgn0001174	0	0	0
FBgn0026398	0	0	0
FBgn0026397	4	2	2
FBgn0261509	14	4	10
FBgn0031347	7	0	7
FBgn0051935	631	0	631
FBgn0031351	316	59	362
FBgn0021906	2084	47	2142
FBgn0265814	0	0	0
FBgn0267259	0	0	0
FBgn0086758	201	0	201
FBgn0011570	2563	3	2560
FBgn0031356	1290	3	1475
FBgn0266311	0	185	3
FBgn0031357	196	52	211
FBgn0086698	472	40	499
FBgn0031359	675	0	675
FBgn0000579	11337	98	11334
FBgn0260648	149	0	244
FBgn0031360	539	6	694
FBgn0031361	509	156	514
FBgn0264494	274	2	273
FBgn0027597	395	0	395
FBgn0031364	0	0	0
FBgn0041249	0	0	0
FBgn0031365	21	0	21
FBgn0045497	0	0	0
FBgn0045498	0	0	0
FBgn0265138	0	0	0
FBgn0045500	0	0	0
FBgn0045501	0	0	0
FBgn0051933	0	0	0
