N_unmapped	324246	324246	324246
N_multimapping	1054910	1054910	1054910
N_noFeature	1809041	21783742	1844719
N_ambiguous	1018995	15191	381158
cac	156	2	156
Cngl	3	0	3
CG11836	634	2	633
CG33096	75	0	75
bam	732	0	761
sisRNA:CR46364	66	0	66
CG5890	1	1	0
CG17189	3	1	2
CG11951	13	0	13
dco	7499	0	7499
mir-10404-3	0	0	0
mir-10404-4	0	0	0
mir-10404-5	0	0	0
CG32809	230	40	258
CG3078	1	1	1
fd3F	2	1	2
lncRNA:CR46349	0	0	0
CG43689	108	1	108
ctp	9888	1	9887
CG9650	223	1	222
ct	453	4	449
oc	3	1	2
CG12662	23	3	20
mei-P26	4767	1	4767
CG1354	6396	0	6396
CG17841	1883	572	2228
flw	1595	1	1594
ras	6122	0	6125
sbr	1893	9	1884
5PtaseI	698	439	700
Nmnat	567	0	567
CG31145	555	0	555
CASK	1314	0	1314
CG17279	0	0	0
Syp	1421	0	1421
CG4367	0	0	0
CG31122	1003	0	1003
CG46383	0	0	0
CG31088	0	0	0
lncRNA:CR46153	0	0	0
lncRNA:CR46030	0	0	0
lncRNA:CR46024	0	0	0
lncRNA:CR46267	0	0	0
asRNA:CR46034	0	0	0
lncRNA:CR46052	0	0	0
lncRNA:CR46053	0	0	0
mir-10404-2	0	0	0
mir-10404-1	0	0	0
mir-11182	0	0	0
mir-4966-2	0	0	0
hpRNA:CR46342	223	5	223
hpRNA:1	0	0	0
hpRNA:CR46340	0	0	0
lncRNA:CR46337	0	0	0
hpRNA:CR32205	1359	0	1359
lncRNA:CR46336	0	0	0
lncRNA:TS27	0	0	0
lncRNA:TS26	0	0	0
lncRNA:TS25	0	0	0
lncRNA:TS20	0	0	0
lncRNA:TS9	0	0	0
lncRNA:TS6	0	0	0
lncRNA:CR46328	0	0	0
lncRNA:TS4	0	0	0
lncRNA:CR46326	0	0	0
lncRNA:TS3	0	0	0
lncRNA:TS2	0	0	0
lncRNA:TS1	0	0	0
pre-rRNA:CR45856	56	6	51
asRNA:CR44019	5	1	4
hpRNA:CR33940	1323	0	2626
hpRNA:CR32207	1473	0	1473
hpRNA:CR18854	1368	546	3387
lncRNA:CR46322	0	0	0
mir-9388	1	1	0
lncRNA:CR46299	0	0	0
mir-9383	0	0	0
mir-9374	0	0	0
mir-9380	0	14	0
mir-9377	0	0	0
mir-9375	0	0	0
mir-9385	0	0	0
mir-9369	0	0	0
mir-9373	0	0	0
mir-9379	0	0	2
mir-9371	0	0	0
mir-9370	0	0	0
mir-9378	0	0	0
mir-9382	0	0	0
mir-9372	0	0	0
mir-9381	0	0	0
mir-9376	0	0	0
mir-9384	0	0	0
lncRNA:CR46148	1	0	1
lncRNA:CR45363	0	0	0
lncRNA:CR45334	0	0	0
lncRNA:CR45236	0	0	0
lncRNA:CR44801	0	0	0
lncRNA:CR44601	0	0	0
lncRNA:CR44414	0	0	0
lncRNA:CR42790	0	0	0
lncRNA:noe	9	0	9
lncRNA:CR32553	0	0	0
lncRNA:CR31526	0	0	0
lncRNA:CR14310	0	0	0
28SrRNA:CR45844	0	0	0
2SrRNA:CR45843	0	0	0
5.8SrRNA:CR45842	0	0	0
18SrRNA:CR45841	0	0	0
pre-rRNA:CR45847	0	0	0
2SrRNA:CR45840	0	0	0
5.8SrRNA:CR45839	0	0	0
18SrRNA:CR45838	0	0	0
pre-rRNA:CR45846	0	0	0
28SrRNA:CR45837	0	0	0
2SrRNA:CR45836	0	0	0
5.8SrRNA:CR45852	0	0	0
18SrRNA:CR41548	0	0	0
pre-rRNA:CR45845	0	0	0
Su(Ste):CR45796	0	0	0
Su(Ste):CR45794	0	0	0
Su(Ste):CR45795	0	0	0
2SrRNA:CR45864	0	0	0
5.8SrRNA:CR40454	0	0	0
lncRNA:flam	16	0	16
lncRNA:CR43193	11	0	11
lncRNA:CR46147	5	0	5
lncRNA:CR46211	1	0	1
lncRNA:CR32582	36	0	36
lncRNA:CR45523	0	0	0
lncRNA:CR43132	0	0	0
asRNA:CR45995	0	0	0
lncRNA:CR46242	0	0	0
lncRNA:CR32636	6	0	6
lncRNA:CR32652	0	0	0
asRNA:CR46195	0	96	49
lncRNA:CR43695	0	0	0
lncRNA:CR43278	3	0	3
lncRNA:CR46245	0	0	0
lncRNA:CR45792	0	0	0
lncRNA:CR45484	1	0	1
lncRNA:CR46156	0	0	0
lncRNA:CR44957	16	0	16
lncRNA:CR46247	4	4	0
lncRNA:CR46119	6	0	6
lncRNA:CR34335	21228	4	21231
lncRNA:CR46120	0	0	0
lncRNA:CR46243	0	0	0
lncRNA:CR46118	0	1	0
lncRNA:CR45197	0	0	0
RNaseP:RNA	48	0	48
asRNA:CR45929	0	435	0
lncRNA:CR46207	0	0	0
lncRNA:CR46248	1	0	1
lncRNA:CR46117	0	0	0
asRNA:CR45797	0	69	0
lncRNA:CR46116	0	0	0
asRNA:CR46065	2	3	1
lncRNA:CR46220	0	0	0
lncRNA:CR46219	1	1	0
lncRNA:CR46115	5	5	0
lncRNA:CR46236	0	0	0
lncRNA:CR46114	1	1	0
lncRNA:CR46113	3	2	1
asRNA:CR46082	0	59	2
lncRNA:CR46112	1	0	1
lncRNA:CR46111	0	0	0
lncRNA:CR46110	0	0	0
asRNA:CR46109	0	188	0
lncRNA:CR46108	0	0	0
asRNA:CR46107	0	13	2
lncRNA:CR46106	0	0	0
asRNA:CR46105	0	64	0
asRNA:CR46104	6	832	14
lncRNA:CR46103	0	0	0
lncRNA:CR46080	0	0	0
lncRNA:CR46079	0	0	0
lncRNA:CR46078	0	0	0
lncRNA:CR46076	0	0	0
lncRNA:CR46077	0	0	0
lncRNA:CR46087	0	0	0
lncRNA:CR46086	0	0	0
lncRNA:CR45991	0	0	0
lncRNA:CR46085	9	0	9
lncRNA:CR46073	0	101	0
