2L	11345	11409	2	2	1	27	0	35
2L	11519	11778	2	2	1	38	0	38
2L	12222	12285	2	2	1	6	0	31
2L	12929	13519	2	2	1	3	0	15
2L	13626	13682	2	2	1	14	0	31
2L	14875	14932	2	2	1	2	0	25
2L	15712	17052	2	2	1	1	0	4
2L	17213	18025	2	2	1	3	0	21
2L	17213	18260	2	2	1	7	2	23
2L	17213	19879	2	2	1	4	0	23
2L	18194	18260	2	2	0	0	1	22
2L	18194	21065	2	2	0	0	1	22
2L	20021	21065	2	2	1	0	2	12
2L	20999	21065	2	2	0	0	1	22
2L	26965	27052	2	2	1	2	0	21
2L	28241	28732	2	2	1	2	0	37
2L	39858	58080	2	2	1	2	0	5
2L	67004	67388	1	1	1	1	0	14
2L	67508	67568	1	1	1	1	0	23
2L	68024	68084	1	1	1	1	0	4
2L	70550	70606	1	1	1	11	0	27
2L	72978	74902	1	1	1	31	5	37
2L	73693	74902	1	1	1	7	5	34
2L	74573	74902	1	1	1	32	0	37
2L	75019	75077	1	1	1	44	0	37
2L	94893	94988	1	1	1	1	0	17
2L	95071	95131	1	1	1	4	0	17
2L	95302	95353	1	1	1	1	0	11
2L	98471	98526	1	1	1	9	0	28
2L	99724	99784	1	1	1	2	0	9
2L	100704	100761	1	1	1	2	0	36
2L	100943	101015	1	1	1	2	0	18
2L	101195	101248	1	1	1	6	0	29
2L	101620	101875	1	1	1	4	0	19
2L	102907	103005	1	1	1	21	0	37
2L	103435	103515	1	1	1	15	0	35
2L	104948	105004	2	2	1	3	0	35
2L	105337	105390	2	2	1	13	0	32
2L	105456	105511	2	2	1	17	0	35
2L	105456	106437	2	2	0	1	0	37
2L	105916	105968	2	4	1	4	0	23
2L	108102	108587	1	1	1	5	0	27
2L	108227	108587	1	1	1	2	0	21
2L	108347	108587	1	1	1	13	0	24
2L	108810	110405	1	1	1	91	0	38
2L	110484	110754	1	1	1	36	0	38
2L	110878	111004	1	1	1	7	0	26
2L	110878	111906	1	1	1	65	0	35
2L	111118	111906	1	1	1	2	0	14
2L	111118	112689	1	1	1	8	0	37
2L	112020	112689	1	1	1	105	0	37
2L	113370	113433	1	1	1	176	0	37
2L	114992	155566	1	1	1	23	0	27
2L	117760	117819	2	2	1	3	0	19
2L	118077	118135	2	2	1	3	0	3
2L	119236	119287	2	2	1	6	0	37
2L	122995	123080	2	2	1	8	0	37
2L	123630	123693	2	2	1	16	0	24
2L	123795	123855	2	2	1	2	0	17
2L	124025	124086	2	2	1	38	0	37
2L	126228	128799	2	2	1	27	0	27
2L	132256	132475	1	1	1	13	0	29
2L	141610	141670	2	2	1	3	0	13
2L	148826	148878	2	2	1	4	0	10
2L	155060	155127	2	2	1	8	0	37
2L	155430	155545	1	1	1	2	0	32
2L	155430	155566	1	1	1	7	0	32
2L	155785	155857	1	1	1	645	0	38
2L	156349	156422	1	1	1	66	0	32
2L	156553	156735	1	1	1	63	0	32
2L	158376	158435	2	2	1	34	0	22
2L	159820	160008	1	1	1	3	0	27
2L	183420	183760	1	1	1	2	0	33
2L	199576	199636	1	1	1	3	0	30
2L	200316	200375	1	1	1	4	0	13
2L	200676	200741	1	1	1	1	0	25
2L	201062	201126	1	1	1	6	0	28
2L	203892	203992	1	1	1	6	0	24
2L	204734	204789	1	1	0	1	0	22
2L	207632	207710	1	1	1	4	0	35
2L	208609	208728	1	1	1	9	0	37
2L	214943	215033	2	2	1	6	0	8
2L	216276	216344	2	2	1	6	0	25
2L	216574	216631	2	2	1	3	0	17
2L	227548	228132	2	2	1	3	0	12
2L	228282	229172	2	2	1	3	0	21
2L	229383	230537	2	2	1	5	0	22
2L	230628	230757	2	2	1	2	0	31
2L	231035	231947	2	2	1	2	0	23
2L	231035	231962	2	2	1	2	0	27
2L	232102	232291	2	2	1	4	0	30
2L	232380	233996	2	2	1	3	0	32
2L	234175	234236	2	2	1	15	0	31
2L	242144	242243	2	2	1	2	0	15
2L	251465	251526	2	2	1	78	0	34
2L	251802	251855	2	2	1	36	0	34
2L	251925	251978	2	2	1	18	0	23
2L	252167	252226	2	2	1	7	0	36
2L	253146	253219	2	2	1	53	0	36
2L	253386	253445	2	2	1	51	0	36
2L	253891	253955	2	2	1	24	0	28
2L	272507	272554	2	2	1	12	0	35
2L	275252	275318	2	2	1	33	0	36
2L	276498	276738	2	2	1	23	0	38
2L	276904	276958	2	2	1	14	0	38
2L	276904	276973	2	2	1	1	0	27
2L	278324	278642	1	1	1	5	0	25
2L	279806	279869	1	1	1	10	0	31
2L	280041	280109	1	1	1	3	0	35
2L	282506	282653	2	4	1	41	0	24
2L	284211	284747	2	2	1	9	0	35
2L	284969	285432	2	2	1	4	0	10
2L	284969	286306	2	2	1	5	0	34
2L	292661	292716	1	1	1	49	0	28
2L	294373	294440	2	2	1	18	0	28
2L	295281	295345	1	1	1	25	0	32
2L	295629	295703	1	1	1	59	0	36
2L	296812	296976	1	1	1	135	0	36
2L	297453	304678	2	2	0	1	0	14
2L	298404	299032	1	1	1	15	0	28
2L	299919	302025	1	1	1	6	0	36
2L	306390	317742	1	1	1	3	0	30
2L	310606	317742	1	1	1	3	0	21
