N_unmapped	1837709	1837709	1837709
N_multimapping	2792966	2792966	2792966
N_noFeature	1236469	14113413	1255367
N_ambiguous	594619	6967	245001
cac	78	1	78
Cngl	1	0	1
CG11836	288	0	288
CG33096	27	0	27
bam	287	0	292
sisRNA:CR46364	58	0	58
CG5890	3	0	3
CG17189	1	0	1
CG11951	4	0	4
dco	4003	0	4003
mir-10404-3	0	0	0
mir-10404-4	0	0	0
mir-10404-5	0	0	0
CG32809	161	26	213
CG3078	4	0	4
fd3F	0	0	0
lncRNA:CR46349	3	3	0
CG43689	75	0	75
ctp	7048	75	6973
CG9650	143	0	143
ct	439	0	440
oc	0	2	0
CG12662	0	0	0
mei-P26	1970	1	1969
CG1354	4327	0	4327
CG17841	1210	269	1329
flw	858	9	851
ras	3519	0	3519
sbr	1027	5	1022
5PtaseI	295	119	297
Nmnat	284	0	284
CG31145	308	0	308
CASK	925	0	925
CG17279	0	0	0
Syp	1109	1	1109
CG4367	0	0	0
CG31122	644	0	644
CG46383	0	0	0
CG31088	0	0	0
lncRNA:CR46153	0	0	0
lncRNA:CR46030	0	0	0
lncRNA:CR46024	0	0	0
lncRNA:CR46267	0	0	0
asRNA:CR46034	0	0	0
lncRNA:CR46052	0	0	0
lncRNA:CR46053	0	0	0
mir-10404-2	0	0	0
mir-10404-1	0	0	0
mir-11182	0	0	0
mir-4966-2	0	0	0
hpRNA:CR46342	56	0	56
hpRNA:1	0	0	0
hpRNA:CR46340	0	0	0
lncRNA:CR46337	0	0	0
hpRNA:CR32205	518	0	518
lncRNA:CR46336	0	0	0
lncRNA:TS27	0	0	0
lncRNA:TS26	0	0	0
lncRNA:TS25	0	0	0
lncRNA:TS20	1	0	1
lncRNA:TS9	0	0	0
lncRNA:TS6	0	0	0
lncRNA:CR46328	0	0	0
lncRNA:TS4	0	0	0
lncRNA:CR46326	1	0	1
lncRNA:TS3	0	0	0
lncRNA:TS2	0	0	0
lncRNA:TS1	0	0	0
pre-rRNA:CR45856	6	0	6
asRNA:CR44019	4	1	4
hpRNA:CR33940	854	0	1700
hpRNA:CR32207	816	0	816
hpRNA:CR18854	1526	203	2577
lncRNA:CR46322	0	0	0
mir-9388	0	0	0
lncRNA:CR46299	0	0	0
mir-9383	0	0	0
mir-9374	0	0	0
mir-9380	0	4	0
mir-9377	0	0	0
mir-9375	0	0	0
mir-9385	0	0	0
mir-9369	0	0	0
mir-9373	0	0	0
mir-9379	0	0	0
mir-9371	0	0	0
mir-9370	0	0	0
mir-9378	1	1	0
mir-9382	0	0	0
mir-9372	0	0	0
mir-9381	0	0	0
mir-9376	0	0	0
mir-9384	0	0	0
lncRNA:CR46148	1	0	1
lncRNA:CR45363	0	0	0
lncRNA:CR45334	0	0	0
lncRNA:CR45236	0	0	0
lncRNA:CR44801	0	0	0
lncRNA:CR44601	0	0	0
lncRNA:CR44414	0	0	0
lncRNA:CR42790	0	0	0
lncRNA:noe	5	0	5
lncRNA:CR32553	0	0	0
lncRNA:CR31526	0	0	0
lncRNA:CR14310	0	0	0
28SrRNA:CR45844	0	0	0
2SrRNA:CR45843	0	0	0
5.8SrRNA:CR45842	0	0	0
18SrRNA:CR45841	0	0	0
pre-rRNA:CR45847	0	0	0
