2L	11345	11409	2	2	1	16	0	35
2L	11519	11778	2	2	1	141	0	38
2L	12222	12285	2	2	1	2	0	24
2L	12929	13519	2	2	1	42	0	35
2L	13626	13682	2	2	1	57	0	35
2L	14875	14932	2	2	1	12	0	32
2L	15712	17052	2	2	1	2	0	27
2L	17213	18260	2	2	1	8	6	23
2L	17213	18330	2	2	0	0	4	22
2L	17213	19879	2	2	1	13	1	30
2L	17213	21135	2	2	1	0	4	22
2L	19201	19354	1	1	0	7	0	18
2L	20021	21065	2	2	1	16	6	31
2L	20021	21135	2	2	1	12	0	18
2L	23423	23569	1	1	0	5	0	22
2L	28927	28981	2	2	1	4	0	24
2L	67004	67388	1	1	1	1	0	15
2L	67508	67568	1	1	1	5	0	23
2L	67763	67891	1	1	1	28	0	30
2L	68024	68084	1	1	1	13	0	28
2L	70550	70606	1	1	1	18	0	30
2L	71805	71949	1	1	1	1	0	20
2L	72082	74902	1	1	1	78	0	34
2L	72978	74902	1	1	1	123	1	37
2L	73586	74902	1	1	0	1	0	27
2L	73693	73819	1	1	1	3	0	21
2L	73693	74902	1	1	1	28	1	31
2L	74573	74902	1	1	1	2	0	8
2L	75019	75077	1	1	1	102	0	31
2L	75367	80152	1	1	0	1	0	19
2L	94893	94988	1	1	1	3	0	11
2L	95302	95353	1	1	1	5	0	36
2L	98471	98526	1	1	1	12	0	29
2L	99724	99784	1	1	1	4	0	27
2L	100517	100571	1	1	1	18	0	18
2L	100704	100761	1	1	1	9	0	30
2L	100943	101015	1	1	1	10	0	17
2L	101195	101248	1	1	1	4	0	15
2L	102907	103005	1	1	1	9	0	32
2L	103435	103515	1	1	1	4	0	30
2L	104948	105004	2	2	1	28	0	36
2L	105337	105390	2	2	1	57	0	34
2L	105456	105511	2	2	1	48	0	35
2L	105916	105968	2	4	1	3	0	18
2L	107957	108587	1	1	1	1	0	18
2L	108102	108587	1	1	1	44	0	33
2L	108227	108587	1	1	1	57	0	28
2L	108347	108587	1	1	1	19	0	29
2L	108810	110405	1	1	1	279	0	38
2L	110484	110754	1	1	1	168	0	38
2L	110878	111004	1	1	1	8	0	23
2L	110878	111906	1	1	1	168	0	35
2L	110878	112689	1	1	1	6	0	31
2L	111118	112689	1	1	1	42	0	37
2L	112020	112689	1	1	1	152	0	37
2L	113370	113433	1	1	1	387	0	37
2L	114992	123139	1	1	0	2	0	26
2L	114992	155566	1	1	1	66	0	35
2L	114992	155637	1	1	1	2	0	35
2L	117760	117819	2	2	1	103	0	35
2L	118077	118135	2	2	1	36	0	32
2L	118305	118360	2	2	1	39	0	24
2L	118875	118930	2	2	1	48	0	38
2L	119077	119133	2	2	1	47	0	37
2L	119215	119287	2	2	0	4	0	28
2L	119236	119287	2	2	1	42	0	37
2L	119376	119430	2	2	1	8	0	37
2L	119555	119827	2	2	1	31	0	36
2L	120081	120420	2	2	1	12	0	33
2L	120081	121632	2	2	1	3	0	11
2L	120458	120510	2	2	0	6	0	35
2L	122995	123080	2	2	1	4	0	37
2L	123259	123324	1	1	1	2	0	37
2L	123630	123693	2	2	1	172	0	35
2L	123795	123855	2	2	1	164	0	30
2L	124025	124086	2	2	1	340	0	28
2L	124921	125076	2	4	1	102	0	37
2L	125267	126109	2	2	1	42	0	37
2L	126228	128799	2	2	1	138	0	27
2L	132256	132475	1	1	1	16	0	20
2L	141610	141670	2	2	1	10	0	11
2L	155060	155127	2	2	1	1	0	11
2L	155430	155545	1	1	1	15	0	28
2L	155430	155566	1	1	1	186	0	38
2L	155785	155857	1	1	1	506	0	38
2L	155971	156044	1	1	0	9	0	32
2L	156349	156422	1	1	1	117	0	32
2L	156553	156735	1	1	1	81	0	37
2L	158376	158435	2	2	1	102	0	34
2L	159820	160008	1	1	1	7	0	15
2L	160024	175360	1	1	0	7	0	15
2L	199576	199636	1	1	1	2	0	35
2L	200316	200375	1	1	1	1	0	28
2L	201062	201126	1	1	1	4	0	11
2L	203892	203992	1	1	1	8	0	4
2L	205213	205271	2	2	1	1	0	30
2L	205944	206000	2	2	1	9	0	9
2L	207632	207710	1	1	1	11	0	35
2L	208609	208728	1	1	1	8	0	32
2L	216008	216076	2	2	1	2	0	38
2L	216276	216344	2	2	1	6	0	7
2L	228282	229172	2	2	1	6	0	8
2L	230628	230757	2	2	1	1	0	13
2L	251442	251526	2	2	0	15	0	37
2L	251465	251526	2	2	1	67	0	33
2L	251802	251855	2	2	1	22	0	28
2L	251925	251978	2	2	1	23	0	21
2L	252167	252226	2	2	1	54	0	36
2L	253146	253219	2	2	1	114	0	37
2L	253386	253445	2	2	1	82	0	37
2L	253891	253955	2	2	1	52	0	34
2L	254398	271628	2	2	1	31	0	26
2L	270607	270660	1	1	1	6	0	13
2L	272507	272554	2	2	1	19	0	32
2L	272531	272631	1	1	0	9	0	17
2L	275252	275318	2	2	1	78	0	34
2L	276498	276738	2	2	1	22	0	29
2L	276898	276958	2	2	1	3	0	13
2L	276904	276958	2	2	1	73	0	38
2L	278324	278642	1	1	1	12	0	11
2L	280041	280109	1	1	1	10	0	20
2L	282506	282653	2	4	1	39	0	24
2L	284211	284747	2	2	1	114	0	34
2L	284969	285432	2	2	1	70	0	29
2L	284969	286306	2	2	1	108	0	35
2L	284969	290812	2	2	1	23	0	36
2L	292661	292716	1	1	1	39	0	36
2L	294373	294440	2	2	1	33	0	36
2L	295281	295345	1	1	1	142	0	33
2L	295629	295703	1	1	1	140	0	37
2L	296812	296976	1	1	1	285	0	35
2L	298404	299032	1	1	1	12	0	35
2L	299919	302025	1	1	1	11	0	33
2L	306390	317742	1	1	1	6	0	24
2L	310606	317742	1	1	1	12	0	30
2L	318121	325677	1	1	1	6	0	11
2L	325825	334119	1	1	1	30	0	37
2L	334258	335414	1	1	1	7	0	8
2L	335549	336017	1	1	1	11	0	28
2L	336204	336348	1	1	1	4	0	8
2L	336547	337015	1	1	1	8	0	33
2L	337199	337937	1	1	1	30	0	31
2L	338119	338352	1	1	0	1	0	36
2L	338119	339206	1	1	1	11	0	9
2L	339442	340709	1	1	1	11	5	22
2L	340856	342578	1	1	1	42	0	29
2L	342793	342865	1	1	1	9	0	12
2L	343312	343395	1	1	0	5	0	26
2L	343396	344173	1	1	0	3	0	21
2L	343730	344023	1	1	1	16	0	32
2L	343730	344041	1	1	1	3	0	4
2L	344490	344554	1	1	1	1	0	30
2L	344490	344575	1	1	1	5	0	24
2L	344948	345008	1	1	1	13	0	19
2L	347937	355383	0	0	1	6	0	7
2L	356313	356366	2	2	1	47	0	36
2L	356838	356890	2	2	1	53	0	32
2L	357192	357422	2	2	1	133	0	37
2L	400457	400522	2	2	1	7	0	23
2L	409466	409531	2	2	1	25	0	35
2L	409737	409789	2	2	1	64	0	33
2L	411061	411128	2	2	1	12	0	30
2L	412238	412446	2	2	1	1	0	24
2L	412659	413395	2	2	1	27	0	29
2L	413655	414004	2	2	0	1	0	12
2L	413655	414442	2	2	1	16	0	31
2L	415447	415511	1	1	1	3	0	37
2L	416711	416788	1	1	1	68	0	32
2L	417876	417939	1	1	0	7	0	28
2L	420147	420291	1	1	1	9365	0	38
2L	420691	470543	1	1	0	1	0	24
2L	446584	446641	1	1	1	8	0	31
2L	449171	449229	2	2	1	148	0	37
2L	449321	449434	2	2	1	199	1	35
2L	450541	450665	2	2	1	167	0	32
2L	450879	452576	2	2	1	57	0	35
2L	454271	454329	1	1	1	0	173	38
2L	454428	455087	2	2	0	1	0	25
2L	454930	454988	1	1	1	0	173	38
2L	457339	457399	1	1	1	8	0	19
2L	473166	473222	1	1	1	18	0	36
2L	473995	474053	1	3	1	1	0	37
2L	474766	475035	1	1	1	26	0	26
2L	475179	475232	1	1	1	17	0	33
2L	475852	475915	1	1	1	19	0	37
2L	476016	476077	1	1	1	38	0	21
2L	478205	479406	2	2	1	6	0	23
2L	491359	525391	1	1	1	15	0	36
2L	525437	536022	1	1	1	10	0	31
2L	536967	537036	1	1	1	15	0	36
2L	537432	537548	1	1	1	3	0	36
2L	537750	537862	1	1	1	14	0	30
2L	539250	539309	1	1	1	45	0	29
2L	539453	539517	1	1	1	49	0	37
2L	541169	541708	2	2	1	4	0	17
2L	542347	542429	2	2	1	7	0	33
2L	542351	542429	2	2	1	270	0	37
2L	542380	542429	2	2	1	8	0	34
2L	543350	543415	2	2	1	78	0	38
2L	544267	544332	2	2	1	93	0	38
2L	545307	545370	1	1	1	49	0	29
2L	545565	545815	1	1	1	77	0	31
2L	546444	546564	1	1	1	51	0	35
2L	547091	582371	2	2	0	0	1	17
2L	548219	551157	2	2	1	5	0	8
2L	560038	560096	1	1	1	594	0	38
2L	560306	560369	1	1	0	32	0	30
2L	566439	566497	2	2	1	32	0	35
2L	566625	566679	2	2	1	27	0	33
2L	567031	567088	2	2	1	91	0	35
2L	569291	569347	1	1	1	2	0	30
2L	574699	574779	1	1	1	73	0	34
2L	575091	575143	1	1	1	142	0	37
2L	584446	587829	2	2	1	1	0	18
2L	602950	603073	1	1	1	0	1	3
2L	603007	603073	1	1	1	7	1	33
2L	695081	818083	1	1	0	1	2	17
2L	757939	758846	1	1	1	6	0	32
2L	810759	810808	1	1	1	35	0	22
2L	811022	811088	1	1	1	63	0	35
2L	811204	811258	1	1	1	79	0	33
2L	812497	812561	1	1	1	35	0	17
2L	813894	813950	2	2	1	45	0	38
2L	814185	814242	2	2	1	11	0	37
2L	815222	815274	2	2	1	16	0	30
2L	815422	815474	2	2	1	2	0	14
2L	818644	818703	2	2	1	17	0	32
2L	821660	822857	1	1	1	361	0	37
2L	823570	823636	1	1	1	231	0	37
2L	824138	824190	1	1	1	27	0	33
2L	824138	824218	1	1	1	56	0	35
2L	826508	829304	1	1	1	8	0	33
2L	826508	829456	1	1	1	2	0	11
2L	829972	830144	1	1	1	6	0	32
2L	830350	830737	1	1	1	23	0	37
2L	831084	831176	1	1	1	4	0	37
2L	831627	831713	1	1	1	44	0	36
2L	834584	834973	2	2	1	164	0	37
2L	835291	835352	2	2	1	120	0	35
2L	835548	836545	2	2	1	60	0	29
2L	837379	849898	2	2	1	26	0	33
2L	851660	851717	2	2	1	57	0	37
2L	852443	852498	2	2	1	8	0	29
2L	852572	852627	2	2	1	6	0	34
2L	853006	853191	1	1	1	20	0	33
2L	853279	853544	1	1	1	9	0	22
2L	855624	855686	1	1	1	7	0	29
2L	855811	855867	1	1	1	33	0	30
2L	862259	862318	2	2	1	30	0	36
2L	862499	862562	2	2	1	95	0	35
2L	864135	864194	2	2	1	12	0	30
2L	864339	864397	2	2	1	47	0	37
2L	864795	868031	2	2	1	12	0	32
2L	870553	871340	1	1	1	0	1	3
2L	871275	871340	1	1	1	0	1	3
2L	871577	871640	1	1	1	1	0	13
2L	871739	871805	1	1	1	26	0	13
2L	872081	872207	1	1	1	8	0	23
2L	873540	875037	1	1	1	26	0	30
2L	898942	899009	1	1	1	16	0	35
2L	914280	914337	1	1	1	3	0	14
2L	915270	915324	1	1	1	1	0	30
2L	915448	915507	1	1	1	6	0	16
2L	915751	915814	1	1	1	2	0	31
2L	916232	916281	1	1	1	10	0	22
2L	916654	916706	1	1	1	17	0	16
2L	917388	917466	1	1	1	7	0	12
2L	1037438	1037458	0	0	0	18	15	37
2L	1038507	1038578	1	1	1	1	0	22
2L	1052266	1052330	2	2	1	15	0	17
2L	1052496	1052565	2	2	1	6	0	15
2L	1067757	1118565	2	2	0	3	0	13
2L	1078569	1078624	1	1	1	1	0	31
2L	1079066	1079120	1	1	1	16	0	36
2L	1081428	1081577	1	1	1	59	0	30
2L	1081921	1081976	1	1	1	39	4	37
2L	1082057	1082119	1	1	1	47	0	35
2L	1082666	1082788	1	1	1	32	0	29
2L	1086027	1087694	2	2	1	11	0	33
2L	1103821	1103878	2	2	1	9	0	36
2L	1105102	1105158	2	2	1	4	0	25
2L	1106299	1106355	2	2	1	6	0	29
2L	1107107	1107160	2	2	1	8	0	28
2L	1107317	1107372	2	2	1	3	0	29
2L	1107758	1107811	2	2	1	16	0	12
2L	1107950	1108015	2	2	1	8	0	28
2L	1115944	1116440	2	2	1	157	0	38
2L	1116628	1149068	2	2	0	0	1	12
2L	1116691	1117443	2	2	1	164	1	35
2L	1116691	1118565	2	2	0	5	0	35
2L	1117517	1118565	2	2	1	472	0	38
2L	1117517	1128128	2	2	1	25	0	26
2L	1128302	1157370	2	2	0	1	0	13
2L	1128346	1128803	2	2	1	17	0	24
2L	1129506	1129818	1	1	1	20	0	29
2L	1131182	1131263	1	1	1	46	0	37
2L	1135082	1138620	1	1	1	8	0	15
2L	1139068	1139123	1	1	1	1	0	30
2L	1139764	1139831	1	1	1	3	0	34
2L	1146826	1146892	1	1	1	9	0	10
2L	1149587	1149650	2	2	1	125	0	34
2L	1150070	1150130	2	2	1	5	0	17
2L	1150327	1150378	2	2	1	63	0	38
2L	1152116	1152176	2	2	1	583	0	35
2L	1152701	1152770	2	2	1	374	0	36
2L	1153319	1153385	2	2	1	242	0	38
2L	1153732	1158078	2	2	1	50	0	38
2L	1156009	1158078	2	2	0	2	0	23
2L	1158783	1158866	1	1	0	3	0	30
2L	1158811	1158866	1	1	0	23	0	35
2L	1159468	1159755	1	1	1	33	0	33
2L	1161220	1161289	2	2	1	31	0	37
2L	1161870	1161926	2	2	1	64	0	34
2L	1162147	1162999	2	2	1	44	0	36
2L	1163150	1163416	2	2	1	1	0	8
2L	1163150	1163759	2	2	1	50	0	36
2L	1165081	1165138	1	1	1	36	0	21
2L	1166923	1166982	1	1	1	160	0	36
2L	1167955	1168011	2	2	1	74	0	36
2L	1168639	1168694	2	2	1	7	0	20
2L	1169562	1169627	2	2	1	33	0	34
2L	1170364	1170418	1	1	1	29	0	36
2L	1170554	1170610	1	1	1	44	0	37
2L	1170957	1171029	2	2	1	23	0	32
2L	1171644	1171713	2	2	1	7	0	25
2L	1171914	1172022	2	2	1	19	0	33
2L	1173320	1173379	1	1	1	11	0	31
2L	1173830	1173883	1	1	1	1	0	16
2L	1174131	1174196	1	1	1	4	0	4
2L	1174267	1174496	1	1	1	3	0	4
2L	1174571	1174909	1	1	1	17	0	28
2L	1174988	1175046	1	1	1	23	0	26
2L	1175174	1175286	1	1	1	20	0	31
2L	1175524	1175578	1	1	1	18	0	24
2L	1176044	1176100	1	1	1	29	0	34
2L	1176882	1176941	1	1	1	7	0	22
2L	1177192	1177255	1	1	1	66	0	32
2L	1179070	1179126	1	1	1	9	0	27
2L	1179197	1179451	1	1	1	6	0	29
2L	1179197	1179859	1	1	1	1	0	11
2L	1179526	1179859	1	1	1	2	0	17
2L	1180124	1180212	1	1	1	3	0	19
2L	1180450	1180512	1	1	1	17	0	36
2L	1180927	1180994	1	1	1	32	0	28
2L	1181794	1181854	1	1	1	1	0	5
2L	1182105	1182169	1	1	1	9	0	18
2L	1183472	1183528	2	2	1	13	0	27
2L	1184255	1184322	1	1	1	28	0	29
2L	1186016	1191402	1	1	1	1	0	11
2L	1186453	1191402	1	1	1	20	0	34
2L	1191535	1191598	1	1	1	105	0	38
2L	1191539	1191598	1	1	1	9	0	37
2L	1191539	1191648	1	1	0	7	0	19
2L	1191910	1191969	1	1	1	20	0	27
2L	1192199	1192255	1	1	1	11	0	30
2L	1192199	1192267	1	1	1	31	0	37
2L	1192626	1196215	1	1	1	22	0	32
2L	1240971	1241050	1	1	1	139	0	37
2L	1242057	1242107	1	3	0	1	0	31
2L	1360374	1360491	2	2	1	42	0	36
2L	1360591	1360656	2	2	1	201	0	37
2L	1360737	1360795	2	2	1	271	0	31
2L	1360927	1361457	2	2	1	72	0	29
2L	1361579	1361640	2	2	1	14	0	37
2L	1368314	1368365	1	1	1	19	0	15
2L	1368480	1368529	1	1	1	73	0	34
2L	1369041	1574750	1	1	0	5	0	18
2L	1385213	1386847	2	2	1	1	0	20
2L	1387012	1387106	2	2	1	1	0	32
2L	1392525	1392689	2	2	1	9	0	4
2L	1394759	1395902	2	2	1	4	0	11
2L	1499422	1499674	2	2	1	8	0	20
2L	1501037	1501096	2	2	1	34	0	32
2L	1501873	1501932	2	2	1	31	0	36
2L	1502185	1502610	2	2	1	6	0	25
2L	1595544	1595597	2	2	1	10	0	10
2L	1595828	1595891	2	2	1	4	0	29
2L	1596422	1609485	2	2	1	24	0	35
2L	1611869	1612005	1	1	1	4	0	37
2L	1612989	1613043	2	2	1	247	0	36
2L	1613424	1613982	2	2	1	964	0	38
2L	1653836	1690116	1	1	1	5	0	16
2L	1705115	1705399	1	1	1	71	0	35
2L	1707489	1707563	2	2	0	1	0	18
